-1959.204954	42.384158
-1959.203199	42.384550
-1959.201445	42.384942
-1959.199690	42.385333
-1959.197936	42.385725
-1959.196182	42.386117
-1959.194427	42.386509
-1959.192673	42.386900
-1959.190919	42.387292
-1959.189165	42.387684
-1959.187411	42.388075
-1959.185657	42.388467
-1959.183903	42.388859
-1959.182149	42.389251
-1959.180396	42.389642
-1959.178642	42.390034
-1959.176888	42.390426
-1959.175135	42.390817
-1959.173381	42.391209
-1959.171628	42.391601
-1959.169874	42.391992
-1959.168121	42.392384
-1959.166367	42.392776
-1959.164614	42.393167
-1959.162861	42.393559
-1959.161108	42.393950
-1959.159355	42.394342
-1959.157602	42.394734
-1959.155849	42.395125
-1959.154096	42.395517
-1959.152343	42.395908
-1959.150590	42.396300
-1959.148838	42.396692
-1959.147085	42.397083
-1959.145332	42.397475
-1959.143580	42.397866
-1959.141827	42.398258
-1959.140075	42.398649
-1959.138322	42.399041
-1959.136570	42.399432
-1959.134818	42.399824
-1959.133066	42.400215
-1959.131314	42.400607
-1959.129561	42.400998
-1959.127809	42.401390
-1959.126057	42.401781
-1959.124306	42.402173
-1959.122554	42.402564
-1959.120802	42.402956
-1959.119050	42.403347
-1959.117298	42.403739
-1959.115547	42.404130
-1959.113795	42.404522
-1959.112044	42.404913
-1959.110292	42.405304
-1959.108541	42.405696
-1959.106790	42.406087
